"dsrc","domain","length","dicts","entropy","numbers","ngram"
"bamital","46456992a9b9e8c33d26739092ac4ded",32,0.09375,3.58486835890174,22,0.602059991327962
"bamital","2e1544f1a1accf1a2ef1b4c7960a4ef1",32,0.125,3.40563906222957,17,0.845098040014257
"bamital","4708493c2dc02e8d0804964ec8f7ccc7",32,0.09375,3.36672929667217,21,0
"bamital","4f78185082fc805c8b6c63880dfd3c99",32,0.09375,3.52621064191468,22,0
"bamital","452a2a83a74585465a4bb79a11f932ad",32,0,3.49172929667217,22,0
"bamital","837f5a8113537a36725e68ba7599b95f",32,0,3.44142803184602,24,0
"bamital","429fb1d83e47d4269919219d0b1ab55d",32,0,3.62892803184602,22,0
"bamital","7025fad58c768adaed1511a75940a205",32,0.21875,3.55503653257727,21,2.04921802267018
"bamital","a0e06cc444a1b8891e9127f60ff06667",32,0,3.56642803184602,22,0
"bamital","595982b2aaf60487d8ec51e9ceba966f",32,0.21875,3.75704882778696,19,1.92427928606188
"bamital","86b3daa36b3b78745d243fff2b211bb9",32,0,3.53063906222957,19,0
"bamital","23b8f532d61ad3615ae3f17434c8f887",32,0,3.65251826628863,22,0
"bamital","1dc5b84b516917a30059a0e5a84a1268",32,0,3.70281953111478,23,0
"bamital","4b84500aec757244fa83c224f9ef5df7",32,0.09375,3.62892803184602,20,0
"bamital","5840c247b20c3b16219adc9d451e208f",32,0.09375,3.84313906222957,22,0.477121254719662
"bamital","57c1aff64e46d546d1e218fc28f91b95",32,0.09375,3.67922929667217,20,0.602059991327962
"bamital","393f460e259123bb540b0e8ae7c67f79",32,0,3.79595859334435,22,1
"bamital","16f33d8f0d8e048594554526bb5e996f",32,0,3.58174756296081,23,0
"bamital","335097d27c046f4cb671a27e0792be53",32,0,3.75392803184602,23,0
"bamital","012cac3bb20ba0a4ff2514112e6bdd6d",32,0.1875,3.55422929667217,17,0
"bamital","f65b87d294e7c5ee3ffe7b8003d31ee7",32,0,3.65563906222957,18,1
"bamital","f9f43f4cc7c42e551f9aed8321ec6546",32,0,3.64031953111478,19,0
"bamital","fa70b6a6974bfae460fee4ff20030f87",32,0.21875,3.34706709407559,18,1
"bamital","62413e16dde3e08e9f8100a84a1144f3",32,0.09375,3.44142803184602,22,1.44715803134222
"bamital","1fa4f45ded9e92ff91d29c979a91aff2",32,0.1875,3.18184970414425,17,1.20411998265592
"bamital","c2d478235f854936612662a0a8ff4aa0",32,0,3.61672929667217,23,0
"bamital","a3734f79687289fcd8a69b01de781bff",32,0,3.72640976555739,20,0
"bamital","37f6d5992286555fb8092b86fb424321",32,0,3.51924756296081,25,0
"bamital","f629e33185f934fdf285028c68e66939",32,0,3.47640976555739,24,0
"bamital","e113519b0a3ec1b8c54d42e622eafd27",32,0.09375,3.8125,19,0.477121254719662
"bamital","0b5d7b29e5fe377eee5e9f95bf858cf3",32,0.09375,3.33174756296081,17,0
"bamital","4cde871250bdb40bb5343828da505878",32,0,3.50392803184602,22,0
"bamital","efb3d13d03e7ed4b169591a4543aac77",32,0,3.67095859334435,19,0
"bamital","5fc693da4e8442b60b40c1c4033a0750",32,0,3.72721700146248,22,0
"bamital","61509135526de0288041f648cc372595",32,0,3.64424756296081,27,0
"bamital","9e34f3abcfafd3b513e67da3352d2246",32,0.21875,3.60845859334435,18,0.477121254719662
"bamital","17675e92db7449bddb3e734b376fe64a",32,0.125,3.48033779740342,20,0
"bamital","7ed5367f9fcea10db1fe9df30d28f7bc",32,0.09375,3.71501826628863,15,0.477121254719662
"bamital","8fc4589cb3e66bfa22717a074d07fb66",32,0.09375,3.82781953111478,20,0
"bamital","cbcac847497848b013ba98d854c0ebfb",32,0.15625,3.5243974703477,18,0.778151250383644
"bamital","ea27f4ad6be8c0ca05da3b5419553ec3",32,0,3.80422929667217,17,0
"bamital","36ff6067fee261aa7b562a2042bf6419",32,0.09375,3.49172929667217,21,1
"bamital","e6094639453169a9c121e8ffe5cb42b1",32,0,3.67922929667217,22,1
"bamital","d4995847a139a0c0105e5c77100109aa",32,0,3.34313906222957,24,1.44715803134222
"bamital","15e67356e76da2674a39677be053d4b9",32,0,3.51612676701987,23,0
"bamital","25ce9e593be5630325b241ad8787333a",32,0,3.65563906222957,23,0
"bamital","37d6ec1fd2100777c5218b8a7645f56b",32,0,3.75392803184602,22,0.845098040014257
"bamital","a76e965cd872d3a947bbc3bce385be24",32,0.1875,3.65563906222957,18,0
"bamital","51e19c035280135e47bd74d00da3c14b",32,0,3.65563906222957,22,0
"bamital","933cfacef4483b7aa0153c59661dd5e6",32,0.1875,3.78063906222957,19,3.94131262536066
"bamital","e88713fa3e64917012be40e4d19b2250",32,0,3.74172929667217,23,0
"bamital","142617e8073d2e8c2e5111abea628668",32,0.125,3.51219873517385,23,2.28330122870355
"bamital","6799cf2c8fd782980b60de7e9b68bdda",32,0.125,3.49172929667217,18,0.698970004336019
"bamital","30ebda64f650a14e5723ba450fce6d13",32,0.09375,3.70986835890174,19,0
"bamital","f380fd679412944e43095199ab9615ea",32,0,3.67922929667217,24,0
"bamital","f4b0d7220d1f8ee44cced70f0c14c97e",32,0.09375,3.42922929667217,17,0.954242509439325
"bamital","e50db3ee530bf93cc0f6fbd2b17d855f",32,0,3.59313906222957,16,0
"bamital","3abce1c6a7e8e72a033236be79519f42",32,0.125,3.74172929667217,20,0.477121254719662
"bamital","54397aaaf261fa10565023ec85d890ff",32,0.125,3.72640976555739,21,0
"bamital","4403d72e2b8ba31005988e58a2a61640",32,0,3.67922929667217,24,0.845098040014257
"bamital","a669f7976b7b80428bf51d7c554cb6de",32,0,3.72640976555739,20,0
"bamital","36b23d194987a984e79b8e46878fd4c0",32,0,3.67610850073124,23,0
"bamital","1f926f4c969080123ce816f01c41b2a1",32,0,3.49877812445913,23,1
"bamital","93b8c5cf434e57ffc61034f76d1ed562",32,0.09375,3.75704882778696,20,0
"bamital","c41a89919d79e32278a3f52338cdf42e",32,0.09375,3.60140976555739,22,0
"bamital","d67613e6349becbb0b2c2fc2a51bd674",32,0.125,3.71501826628863,18,0
"bamital","eca5778995ed23b360f8dfc2bc59d880",32,0.1875,3.71813906222957,19,2.03342375548695
"bamital","d43201169cee3a41a30bf8535209151f",32,0.09375,3.71501826628863,23,1.20411998265592
"bamital","83715dcd1d279b919c0c5e905841cb19",32,0.09375,3.47721700146248,22,0
"bamital","aaeb3b7e88ce909ca5e536f496f89760",32,0.09375,3.61672929667217,19,0
"bamital","e2685f0edbd2cee9337b6818510904e2",32,0.1875,3.75392803184602,21,1.07918124604762
"bamital","ed367feca98463b635311beb7bbcafa1",32,0.3125,3.60533779740342,16,4.63111894141246
"bamital","632c64769bc01f97628160f00c4cc710",32,0,3.36441573663633,24,0
"bamital","8dd930113f05a3b4fffc8ab7d32452f8",32,0.09375,3.65251826628863,19,0
"bamital","f22ab96a67b4fbbfdb7abbead886c5de",32,0.28125,3.44012040747207,12,3.39724458101039
"bamital","a40e9fff59ebe6ef3e158b1fec9d1483",32,0.09375,3.54283779740342,16,2.06818586174616
"bamital","cdee7a70a6832f2b40d2cc7ef5e8cfcb",32,0.1875,3.62892803184602,14,0.954242509439325
"bamital","c44dba0a8f5855d69f12cbb5a195478e",32,0.09375,3.73033779740342,19,0
"bamital","42e6cf477e82a195b1472b39f041441e",32,0,3.63204882778696,23,0
"bamital","c462088d09eea2db6c4f4ce277abb825",32,0.09375,3.69454882778696,18,1.50514997831991
"bamital","25c7c2c6d30e7ebdca84278f5056dd95",32,0.125,3.70281953111478,19,0.778151250383644
"bamital","50560e28fd7985b1500e6a34a59caa0d",32,0.09375,3.7118974703477,21,0
"bamital","9d9e560e1ecd37e14548633eeb8dac15",32,0.1875,3.60845859334435,19,1.30102999566398
"bamital","ae1af990ac0dabdbab228c306486544d",32,0.21875,3.73033779740342,17,1.90308998699194
"bamital","23c6c55333389655e8b56ca5add8a60b",32,0.09375,3.33174756296081,21,0.903089986991944
"bamital","2d9c181d7314d49f0c73d0e9793635df",32,0,3.59001826628863,22,0
"bamital","10d7d17ed0b16e7d89fc4243040d8bd6",32,0,3.56954882778696,20,0
"bamital","c80767aee1096911e24aec3f4ad0f674",32,0.09375,3.67095859334435,20,0
"bamital","9e94ac14297fda9d17d287732680b433",32,0.09375,3.71813906222957,23,0
"bamital","da02b6bdb4dedaefcfaaf3290161802a",32,0.34375,3.60533779740342,14,1.60205999132796
"bamital","3a814627c9ce4331eb7be6409ded9ac0",32,0.09375,3.71813906222957,19,0.602059991327962
"bamital","fd2cc44757d9603527e9af223ab64f47",32,0,3.66390976555739,21,0
"bamital","13dcfb3c365dec118ce28504857f1f4a",32,0.1875,3.71813906222957,19,1.8750612633917
"bamital","dce6735a774f1e65ff4f922aa47076fe",32,0.09375,3.55503653257727,19,0
"bamital","6e6d66c7878353941b16e6a2af7b4a35",32,0,3.69454882778696,22,0
"bamital","711658662902cc718bc78b311a425ebc",32,0,3.58174756296081,23,0.903089986991944
"bamital","1b9fc95164c52db63a826df67c59c7c2",32,0,3.62892803184602,20,0
"bamital","188e2c4496603d68fc3aa58872ac9493",32,0,3.6831573285182,23,0
"bamital","c7d138a1407f8d0b6206946c6fdff104",32,0,3.61672929667217,21,0
"bamital","c2a08f5d3578721679cdf38efbde7aad",32,0.1875,3.74172929667217,17,0
"bamital","41eb019834c11a3c78abcf842a989150",32,0.125,3.60533779740342,22,0.477121254719662
"bamital","beb0c953952e75d1c08874eb6ed12a32",32,0,3.80422929667217,20,0
"bamital","427b2f9201fb05a8fbad560576ce047b",32,0.125,3.71813906222957,20,1.44715803134222
"bamital","1ba13e2ae80ab80452fe6c3334470757",32,0,3.69454882778696,22,0
"bamital","2dd5bd97f5589f82048dcb713664961c",32,0.09375,3.71813906222957,22,0
"bamital","19c59041ab97d35c8e12492cb0f68278",32,0,3.84313906222957,23,0
"bamital","73401efa2eaded802df257a7c519010f",32,0.15625,3.64736835890174,19,4.57333584006607
"bamital","0ad2a825fc56605f1be2e2b2a5733da4",32,0,3.69969873517385,19,0
"bamital","fb2a9230e6aa38b8773c845e48787642",32,0,3.60533779740342,23,0
"bamital","f1873adfe2e5b7b56da41d10275bec6e",32,0.21875,3.75704882778696,17,0.602059991327962
"bamital","f04f8b0ae3c5f835affa703d46c236cf",32,0.125,3.56954882778696,17,0.602059991327962
"bamital","84353b7c4a80a81a7925183b6def43a1",32,0.09375,3.76531953111478,22,0.477121254719662
"bamital","a1de7899d351e8c1ca70586f7b462ce4",32,0,3.88204882778696,20,0
"bamital","4af53189176cf848dae3b0113a3fb2af",32,0.09375,3.72640976555739,19,0
"bamital","845c403353e425e72d1a4b1bbae92542",32,0.125,3.56642803184602,22,0.778151250383644
"bamital","9f1564add1ca25d8ab270d970857c164",32,0.09375,3.71813906222957,21,0.903089986991944
"bamital","539d824ea70ff5aa789ab91de6428781",32,0,3.76531953111478,21,0
"bamital","4e3f3b1ba8a0b611c324f51efd898d47",32,0.09375,3.81954882778696,19,0
"bamital","d99c66fb0091bae068713cf94b5f4ff6",32,0.09375,3.65251826628863,19,0
"bamital","e0c79612c0bcc36c480d4a34ab47776b",32,0.09375,3.56642803184602,20,0
"bamital","e357c9ec979aa11a99c83f01245ebf73",32,0,3.6206573285182,20,0
"bamital","073a45ed93c90c0fad021d040e08b0b7",32,0.09375,3.60140976555739,20,1.07918124604762
"bamital","278956cd800c28635bbd63a2b7e92d49",32,0,3.69454882778696,22,0
"bamital","75f7d2dcebf0126a4e905787658ed5b5",32,0.125,3.71501826628863,20,0.602059991327962
"bamital","840cc897c06207629bd7e7fd47ce9d16",32,0,3.54283779740342,21,0
"bamital","d83d27b65b02014d7aa4150dbb81808a",32,0,3.45281953111478,21,0.602059991327962
"bamital","e478d7be4a4c10c4a4c1d047c34d7535",32,0,3.36230087635729,20,0
"bamital","779a795a5da1e200854e6cb3853ab01e",32,0,3.74172929667217,21,0
"bamital","9fd22528087b5ee0e58c2c902a679b22",32,0,3.45543993858686,22,0
"bamital","69b2e3af0f413ba175fc46462672155a",32,0,3.67095859334435,22,0
"bamital","21fb8157c995bef0037ea9e6cf9b8cf7",32,0.09375,3.65563906222957,18,0
"bamital","1189b8fbe50e2ae53c4f6022c3ba4e89",32,0,3.74172929667217,19,0
"bamital","2627144fa18e149950a5289da5e41be2",32,0,3.59313906222957,23,0
"bamital","2186f884b3609228795b448cd1051df8",32,0,3.63204882778696,25,0.778151250383644
"bamital","404fac589e54bd48407417fdfb7a8d68",32,0.09375,3.56954882778696,20,1.11394335230684
"bamital","ae8ba28e64c8c01d8fae8f1bb083148f",32,0.09375,3.45543993858686,17,0
"bamital","0f1059ca38c8c760bf49fc80a2bf3583",32,0,3.60140976555739,20,0
"bamital","1d8968eae08ca770961581052fce1e35",32,0,3.64031953111478,22,0
"bamital","2863c90f784ee63d75599c358b500e53",32,0,3.60533779740342,24,0
"bamital","99e2eabe6ec0e0c027d28c5c5d516d03",32,0.09375,3.56642803184602,18,1.20411998265592
"bamital","38ece1c0a91df44ddf70c087704e0bc1",32,0.09375,3.51924756296081,18,0.477121254719662
"bamital","8526d46e16b7e54a77f9fe74bfe72552",32,0,3.48033779740342,21,0
"bamital","b4d54a286d188e80a3f2884b99dae56a",32,0.09375,3.59313906222957,20,0
"bamital","b93319db244f407199f20ae0dee144b1",32,0.09375,3.44142803184602,21,0.954242509439325
"bamital","c847f58165e5569f3bcc6b6735aafcc0",32,0.25,3.56330723590509,19,0
"bamital","7886e6a758bdeea61bc3976618ee1081",32,0.125,3.38800597107894,21,1.55630250076729
"bamital","5e59ab5bb74487694a721daaf23eb1a2",32,0.09375,3.60533779740342,19,0
"bamital","334c6e1c376351c1f6cdeda15c30ffbf",32,0.125,3.43830723590509,17,1.60205999132796
"bamital","c5d8dd6c8caf5cf97705435dba49ce84",32,0.1875,3.59001826628863,17,1.04139268515823
"bamital","46c202db8bd8753a90996b588df54df1",32,0,3.74172929667217,21,0
"bamital","a7515914e527cb1a9fca2cb09d0ad1df",32,0.09375,3.59313906222957,17,0
"bamital","5a79977050939ffcdd0b70e8a581d8b6",32,0.09375,3.61672929667217,21,0
"bamital","cf40a4cbdb94ca21c15684ad4bd448c2",32,0.09375,3.38981914264592,17,0
"bamital","3315e8dc622f911d27e90c1ed899706c",32,0,3.59313906222957,22,0
"bamital","73d02b156a9f3d063642a51fc361a565",32,0,3.59001826628863,23,0
"bamital","e33f0503ec463d8e43562155f7d0c783",32,0,3.53063906222957,23,0
"bamital","9f40a70c995777dfffb510480191bcff",32,0.125,3.36672929667217,20,0
"bamital","bb6ecd526f9473722c7926e84c983a94",32,0.09375,3.65563906222957,22,0
"bamital","29d8a69e7c9a4fef3759466730c8e72a",32,0,3.67922929667217,21,0
"bamital","52554f8283155257156e007bc3ac9378",32,0,3.60403017302947,26,0
"bamital","5f3ac3bd535e9444ec42adcb001e24bd",32,0.125,3.5581573285182,17,0.602059991327962
"bamital","af9046df13fc380a2be3a607e7a843a1",32,0,3.71501826628863,19,0
"bamital","155c8d4dd60556f54dc4991d3abec599",32,0.125,3.48033779740342,20,1.20411998265592
"bamital","39a7882649d00c5784fe70be7c34263d",32,0,3.78063906222957,23,0
"bamital","d55cfcb2d534342ba1ff0e990bce3001",32,0.1875,3.63204882778696,18,0.602059991327962
"bamital","e52d1bafaefa441849f20ac35e37c4b8",32,0.15625,3.76531953111478,17,1.50514997831991
"bamital","e021806eaa099ea7d9f288b735c9502e",32,0.09375,3.67922929667217,21,0
"bamital","262b808f99d1c7710ea7bd1f5970fae2",32,0.09375,3.69454882778696,20,0.477121254719662
"bamital","db8c4406717982121974e00dafc77b70",32,0.09375,3.59313906222957,23,0
"bamital","aa5f93d8d7868a71b04b7d7d41e1fc13",32,0,3.70281953111478,19,0
"bamital","67c0ef7b61d9e6276cc8a86a6cab00f6",32,0.09375,3.44012040747207,18,0.845098040014257
"bamital","6b13738e4592588acf281ddeead2e449",32,0.28125,3.74172929667217,20,3.57333584006607
"bamital","fee721cd2a014186b95faca3597c68ce",32,0.1875,3.86672929667217,18,3.34439227368511
"bamital","5bba9f6a2288840fda43385b3c17a526",32,0.1875,3.71813906222957,21,0.778151250383644
"bamital","4db260ccdf63b8f68e83a1df01aa05c9",32,0.125,3.77236835890174,17,0
"bamital","044ac84c73b901ad4ee45dbd6b1a5e8e",32,0,3.62892803184602,17,0
"bamital","2137aaf7e7e245d70f2dedcdd76b7033",32,0.25,3.51924756296081,18,1.07918124604762
"bamital","e0b48ba8936eb5015aca656876a9876d",32,0,3.59001826628863,21,1.23044892137827
"bamital","f2f4220d991cd79693a08d7d199cd1da",32,0,3.42095859334435,20,0
"bamital","06ed5a549b845135183f425955c500ba",32,0,3.57781953111478,24,0
"bamital","6ea73ed88ce18a4a5c910e142c266949",32,0,3.64736835890174,21,0
"bamital","0e4c71b49fc3d75c87889877aaf4a006",32,0.09375,3.66783779740342,21,0
"bamital","7fdb06c16b1b30bccfa03cdaa095cf22",32,0.25,3.52751826628863,15,0
"bamital","cf0aad13e03bf402a2e6d65658183679",32,0,3.86672929667217,21,0
"bamital","36e34ba4aa5eb787593d08022cab1ce3",32,0.09375,3.76531953111478,19,0.845098040014257
"bamital","fb88ec464878bc10261656ebc0140e67",32,0,3.4331573285182,22,0.903089986991944
"bamital","c10b5b18b728e6daa18b507ef86920a0",32,0,3.64031953111478,20,0
"bamital","5cfa271aa27a56d9fad4695881560399",32,0.1875,3.61360850073124,22,0.602059991327962
"bamital","823dbfb1c4a1efaa87f8b9b5bca89e30",32,0.1875,3.67610850073124,15,1.68124123737559
"bamital","bfb16da63b1ff937172dde01b405bdf7",32,0.1875,3.55110850073124,17,0.602059991327962
"bamital","0064c05a8f474b4fc1ff70b3bdfe6011",32,0.125,3.53971700146248,19,0
"bamital","7e9eb9e7d4994e8c1e0332cd72d8aed8",32,0,3.46813906222957,18,0
"bamital","bc2f6696eebf16c037aae221741dc926",32,0.09375,3.62892803184602,19,0.602059991327962
"bamital","f531df48be95e2c9d6fec60e903450ae",32,0.09375,3.73033779740342,18,0.954242509439325
"bamital","e3aba190038ea01d67f39e562a5b6957",32,0.09375,3.67095859334435,21,1.11394335230684
"bamital","1ef7b93939b8037b313163615e7e7f80",32,0,3.31954882778696,24,0
"bamital","84d40603b85cb7f757e7171e92af2b1f",32,0,3.81642803184602,21,0
"bamital","119c63ac827f1ce6111a591f08c9308c",32,0,3.41340937708853,22,0
"bamital","8d26df6d7d01805e788cb33bac512b43",32,0.09375,3.76531953111478,20,0.903089986991944
"bamital","34a101f88637cac46ecd34211e1c3a09",32,0.1875,3.59001826628863,21,0.477121254719662
"bamital","f7fd1a2dae81a21790a6bc560eae9488",32,0.09375,3.75392803184602,18,0
"bamital","87797f73f1b546ddea43e5eca90cf589",32,0.21875,3.78063906222957,19,3.21906033244886
"bamital","784db9a0e1701de0e96a601b4e3a28af",32,0,3.66390976555739,19,0
"bamital","ab68e96916a61ce0920f9948c9be7918",32,0,3.44012040747207,22,0
"bamital","d4ccb2aa1279cfa17749c17d49f62104",32,0.09375,3.42922929667217,20,0
"bamital","2a4099d751525d1361aec54be94a01c8",32,0.09375,3.74172929667217,22,0
"bamital","40b93f00ef1a17ccc5d837d5df53e96b",32,0.09375,3.79595859334435,18,0
"bamital","ba34d1a9a98fdb00f532dac1f61b9c29",32,0.09375,3.65563906222957,17,0.698970004336019
"bamital","620248796cfe3cd248a39c24880a497a",32,0.09375,3.55422929667217,23,0
"bamital","1ea5080f7e7e97e4eba928217b43d89a",32,0.09375,3.62892803184602,20,1.32221929473392
"bamital","e538df554a1694db62b1923333401aa9",32,0,3.64424756296081,23,0
"bamital","ac1afb2a725aa6782bd118869ade3ed8",32,0.1875,3.56954882778696,17,1.65321251377534
"bamital","08006caaac38e4298f7267bfc747711e",32,0.125,3.66783779740342,21,0
"bamital","ae1539ff8a258e4733e5dfacd0feabb0",32,0.3125,3.70281953111478,15,2.61909333062674
"bamital","d8e005df7f1cbc7ca41185c01e7e9e47",32,0.09375,3.53890976555739,18,0
"bamital","4b93b6a6d5cfe0e77bdb390b021eb7ba",32,0.09375,3.62762040747207,16,0
"bamital","9861ecd36abf70c7f6717580d964f262",32,0.09375,3.80110850073124,22,0
"bamital","8340400f7f10ab649388e02925a35015",32,0,3.60845859334435,26,0
"bamital","bb0c3aa4ce0bfb0dfad1314f36dfb5c7",32,0.125,3.51924756296081,13,0.602059991327962
"bamital","93c2e50f518ef5b34ace801c08b9a916",32,0.09375,3.70986835890174,20,1.50514997831991
"bamital","c8ab8c5a4eb341d144f135154502dc89",32,0,3.59001826628863,21,0
"bamital","2ea938d7ad475c77411595219f3a1117",32,0,3.45674756296081,24,0
"bamital","b3de12de7ee45446e054314a4c06b679",32,0,3.56642803184602,21,0
"bamital","04655d8cac2f6365935fb07dd1ccc1fb",32,0.1875,3.69142803184602,18,0.698970004336019
"bamital","d8ee0797aa959310b19116ea97843fd1",32,0,3.57862676701987,22,0
"bamital","882836daad411d92b4ea2d31511ac9be",32,0,3.52751826628863,19,0
"bamital","c6ce50b6d0cdd2d4da1b921a2f128503",32,0,3.69142803184602,18,0
"bamital","d04c17e17a3fec3fa5fbb6a24a1a30ca",32,0.09375,3.60845859334435,15,0.954242509439325
"bamital","abbd7b6d3ec0b9a610ca24264f1edec9",32,0.21875,3.69454882778696,15,3.03342375548695
"bamital","f6fda731a709f6a82fe65001daf709fa",32,0.09375,3.41783779740342,18,0.602059991327962
"bamital","7c8e7f86efa1dd4b9deb5986d07fc56f",32,0.09375,3.65563906222957,16,1.38021124171161
"bamital","0b27da81cf7c68af1ffb59b0eb9a8127",32,0,3.65563906222957,17,0
"bamital","bee4b0c184aaa6bb13fef59f8f348ee8",32,0.1875,3.46501826628863,15,0.602059991327962
"bamital","852815774869de34ced2a21fdb32f638",32,0.09375,3.76531953111478,22,0
"bamital","c1a90989a15b7f20fffbefba6bf20365",32,0.15625,3.56954882778696,17,0.698970004336019
"bamital","3e52e174f0b0c20d2d1f7a212c58a609",32,0,3.80110850073124,21,0
"bamital","e2ee30ed3cbca4c0da3f4b033ac3a3a9",32,0.09375,3.18699961153114,14,0.778151250383644
"bamital","7130d3970db5cd9486b9e79bbdcdf59e",32,0.15625,3.56330723590509,18,0
"bamital","a44fdca30e32f784fccdcb75cf368811",32,0.28125,3.69142803184602,17,0.778151250383644
"bamital","00b67ad0aa338175ee74c01fdd9cde99",32,0,3.71813906222957,18,0
"bamital","b578c59ad5d1d532782e11f5ffa47bc4",32,0.09375,3.66783779740342,19,0
"bamital","494bf6300d41bb21fd340fe439d36010",32,0,3.30503653257727,22,0.778151250383644
"bamital","580c37c76fba54c23b4f7efd6ed7a7d0",32,0.1875,3.69142803184602,17,0
"bamital","1f5c3ff7028631408b0dbd00b9c7a720",32,0,3.69454882778696,21,0
"bamital","1732f769401596a2b5fdff30fd1c5f6c",32,0,3.63204882778696,20,0
"bamital","b7d2e0fa366b0ee60c23df7c627e4b47",32,0,3.49172929667217,18,0.477121254719662
"bamital","aa7d5e58b8f051c42d5676fb2b66cc5d",32,0,3.62892803184602,18,0
"bamital","fde69b26c3ae4fa50a01dd926f11a594",32,0,3.69454882778696,18,0
"bamital","777dc4069e5bc6dfa729ad5a67119b0a",32,0.09375,3.62892803184602,19,0
"bamital","a4896decc7639dfcc15f377137b556d9",32,0.25,3.63204882778696,20,1.17609125905568
"bamital","f80e2e6bf156921038c83f0b880f76c9",32,0,3.55110850073124,22,0
"bamital","031f51bf53eba483f88b188ab1581e78",32,0.09375,3.20231914264592,21,1.32221929473392
"bamital","b49d5e02f69d788be11b3534ce7324e1",32,0,3.78063906222957,21,0
"bamital","1e64b6c561ecefedefe96f1daf23c7db",32,0.25,3.50704882778696,13,5.09061423293165
"bamital","c1aa1b6d6592917836f221c8a2b12612",32,0,3.38204882778696,23,0
"bamital","3201a6c79f87cf1c88cdc8640a27fe92",32,0.09375,3.62892803184602,20,0.602059991327962
"bamital","7cc9e44e605d24570f0f5c69b3b098be",32,0,3.67095859334435,20,0
"bamital","e43bf9f3c5773b0aa3db92ba6d770205",32,0,3.64031953111478,19,0
"bamital","46e9527706507c405f2ae020d77acee0",32,0.125,3.35533779740342,22,2.10720996964787
